,timestamp,open,high,low,close,volume,oi
0,2021-12-17T09:15:00+0530,96.0,96.05,95.5,95.75,857,0
1,2021-12-17T09:20:00+0530,95.75,95.85,95.55,95.8,235,0
2,2021-12-17T09:25:00+0530,95.8,95.95,95.65,95.9,385,0
3,2021-12-17T09:30:00+0530,95.9,95.9,95.65,95.65,257,0
4,2021-12-17T09:35:00+0530,95.65,95.8,95.5,95.5,1446,0
5,2021-12-17T09:40:00+0530,95.5,95.6,95.5,95.5,1229,0
6,2021-12-17T09:45:00+0530,95.5,95.5,95.1,95.25,1539,0
7,2021-12-17T09:50:00+0530,95.25,95.25,95.1,95.1,1448,0
8,2021-12-17T09:55:00+0530,95.1,95.2,94.95,94.95,4791,0
9,2021-12-17T10:00:00+0530,94.95,94.95,94.4,94.45,4819,0
10,2021-12-17T10:05:00+0530,94.25,94.75,94.25,94.5,1959,0
11,2021-12-17T10:10:00+0530,94.5,94.95,94.5,94.95,842,0
12,2021-12-17T10:15:00+0530,94.95,94.95,94.6,94.65,3463,0
13,2021-12-17T10:20:00+0530,94.65,94.7,94.65,94.7,504,0
14,2021-12-17T10:25:00+0530,94.7,94.75,94.55,94.75,600,0
15,2021-12-17T10:30:00+0530,94.75,94.75,94.4,94.5,1041,0
16,2021-12-17T10:35:00+0530,94.5,94.85,94.5,94.7,586,0
17,2021-12-17T10:40:00+0530,94.7,94.7,94.5,94.5,463,0
18,2021-12-17T10:45:00+0530,94.5,94.6,94.45,94.45,174,0
19,2021-12-17T10:50:00+0530,94.6,94.6,94.45,94.6,114,0
20,2021-12-17T10:55:00+0530,94.6,94.6,94.45,94.6,128,0
21,2021-12-17T11:00:00+0530,94.6,94.6,94.25,94.55,3703,0
22,2021-12-17T11:05:00+0530,94.55,94.6,94.55,94.6,167,0
23,2021-12-17T11:10:00+0530,94.6,94.75,94.55,94.55,860,0
24,2021-12-17T11:15:00+0530,94.55,94.75,94.55,94.55,39,0
25,2021-12-17T11:20:00+0530,94.75,94.75,94.55,94.75,53,0
26,2021-12-17T11:25:00+0530,94.75,94.75,94.65,94.75,39,0
27,2021-12-17T11:30:00+0530,94.75,94.8,94.55,94.75,197,0
28,2021-12-17T11:35:00+0530,94.75,94.75,94.4,94.5,1919,0
29,2021-12-17T11:40:00+0530,94.5,94.6,94.3,94.5,490,0
30,2021-12-17T11:45:00+0530,94.6,94.65,94.5,94.6,145,0
31,2021-12-17T11:50:00+0530,94.6,94.7,94.45,94.6,106,0
