,timestamp,open,high,low,close,volume,oi
0,2021-12-17T09:15:00+0530,1003.6,1005.0,995.15,995.55,382,0
1,2021-12-17T09:20:00+0530,995.55,995.6,987.1,988.1,1021,0
2,2021-12-17T09:25:00+0530,988.1,991.9,986.75,991.9,410,0
3,2021-12-17T09:30:00+0530,991.95,993.95,991.95,993.0,360,0
4,2021-12-17T09:35:00+0530,993.0,993.45,992.45,992.45,60,0
5,2021-12-17T09:40:00+0530,992.45,993.25,992.45,993.25,95,0
6,2021-12-17T09:45:00+0530,993.25,993.25,988.05,989.8,249,0
7,2021-12-17T09:50:00+0530,989.8,989.8,982.0,982.0,341,0
8,2021-12-17T09:55:00+0530,982.0,984.15,982.0,984.15,227,0
9,2021-12-17T10:00:00+0530,984.15,985.9,982.25,985.25,272,0
10,2021-12-17T10:05:00+0530,985.95,989.7,984.25,986.3,275,0
11,2021-12-17T10:10:00+0530,986.3,988.85,986.3,987.15,236,0
12,2021-12-17T10:15:00+0530,987.15,987.15,985.05,986.3,32,0
13,2021-12-17T10:20:00+0530,986.3,986.85,984.0,984.2,196,0
14,2021-12-17T10:25:00+0530,984.2,986.5,984.2,986.1,265,0
15,2021-12-17T10:30:00+0530,987.95,991.65,985.4,991.65,598,0
16,2021-12-17T10:35:00+0530,991.65,992.5,990.0,990.0,210,0
17,2021-12-17T10:40:00+0530,990.0,992.0,990.0,992.0,285,0
18,2021-12-17T10:45:00+0530,992.0,993.2,990.0,993.2,412,0
19,2021-12-17T10:50:00+0530,993.2,1001.35,991.9,995.4,2372,0
20,2021-12-17T10:55:00+0530,996.85,996.85,991.85,995.2,296,0
21,2021-12-17T11:00:00+0530,995.2,995.2,992.0,992.0,75,0
22,2021-12-17T11:05:00+0530,992.0,994.25,992.0,993.9,144,0
23,2021-12-17T11:10:00+0530,993.9,993.9,993.0,993.5,63,0
24,2021-12-17T11:15:00+0530,993.5,993.7,985.0,987.35,906,0
25,2021-12-17T11:20:00+0530,987.35,989.0,987.35,988.8,38,0
26,2021-12-17T11:25:00+0530,988.8,989.0,987.1,987.5,107,0
27,2021-12-17T11:30:00+0530,987.5,989.0,987.5,989.0,3,0
28,2021-12-17T11:35:00+0530,989.0,989.0,986.7,986.7,3,0
29,2021-12-17T11:40:00+0530,986.7,986.7,985.05,986.5,128,0
30,2021-12-17T11:45:00+0530,986.5,1000.0,985.3,999.5,2797,0
31,2021-12-17T11:50:00+0530,999.5,999.5,990.0,994.8,340,0
32,2021-12-17T11:55:00+0530,994.8,994.8,990.0,991.45,401,0
33,2021-12-17T12:00:00+0530,995.0,999.5,987.9,989.55,697,0
34,2021-12-17T12:05:00+0530,989.55,989.65,989.55,989.65,23,0
35,2021-12-17T12:10:00+0530,989.65,991.6,989.65,990.4,11,0
36,2021-12-17T12:15:00+0530,990.4,992.0,989.8,990.25,49,0
37,2021-12-17T12:20:00+0530,990.25,1001.0,990.25,1000.95,1174,0
38,2021-12-17T12:25:00+0530,1000.95,1003.0,997.15,998.05,868,0
39,2021-12-17T12:30:00+0530,998.05,1000.6,997.15,998.35,948,0
40,2021-12-17T12:35:00+0530,998.35,1000.55,996.6,997.2,221,0
