,timestamp,open,high,low,close,volume,oi
0,2021-12-17T09:15:00+0530,187.65,187.9,187.1,187.65,6845,0
1,2021-12-17T09:20:00+0530,187.65,187.65,187.15,187.2,4048,0
2,2021-12-17T09:25:00+0530,187.2,187.2,186.15,186.45,7795,0
3,2021-12-17T09:30:00+0530,186.45,186.9,186.1,186.45,7500,0
4,2021-12-17T09:35:00+0530,186.45,186.9,186.35,186.35,1557,0
5,2021-12-17T09:40:00+0530,186.35,186.9,186.3,186.55,2946,0
6,2021-12-17T09:45:00+0530,186.55,186.8,186.25,186.5,2578,0
7,2021-12-17T09:50:00+0530,186.5,186.8,186.1,186.1,5698,0
8,2021-12-17T09:55:00+0530,186.1,186.35,185.1,185.35,6933,0
9,2021-12-17T10:00:00+0530,185.35,185.55,185.15,185.4,1504,0
10,2021-12-17T10:05:00+0530,185.4,185.85,185.4,185.75,2925,0
11,2021-12-17T10:10:00+0530,185.75,185.9,185.5,185.75,2256,0
12,2021-12-17T10:15:00+0530,185.75,186.5,185.5,185.5,8859,0
13,2021-12-17T10:20:00+0530,185.5,185.8,185.45,185.65,961,0
14,2021-12-17T10:25:00+0530,185.65,186.9,185.65,186.9,2953,0
15,2021-12-17T10:30:00+0530,186.9,186.9,186.3,186.45,2874,0
16,2021-12-17T10:35:00+0530,186.45,186.55,186.05,186.3,3631,0
17,2021-12-17T10:40:00+0530,186.3,186.6,185.95,186.1,3681,0
18,2021-12-17T10:45:00+0530,186.1,186.1,185.4,186.05,1460,0
19,2021-12-17T10:50:00+0530,185.8,186.05,185.55,185.55,667,0
20,2021-12-17T10:55:00+0530,185.55,188.0,185.55,188.0,5748,0
21,2021-12-17T11:00:00+0530,188.0,189.45,187.35,188.2,35892,0
22,2021-12-17T11:05:00+0530,188.2,188.95,188.0,188.35,10353,0
23,2021-12-17T11:10:00+0530,188.35,189.35,188.15,189.05,7842,0
24,2021-12-17T11:15:00+0530,189.05,189.45,188.65,188.75,4394,0
25,2021-12-17T11:20:00+0530,188.95,189.75,188.75,189.0,10913,0
26,2021-12-17T11:25:00+0530,189.15,189.45,189.05,189.25,5406,0
27,2021-12-17T11:30:00+0530,189.3,189.8,189.0,189.0,7019,0
28,2021-12-17T11:35:00+0530,189.0,189.3,188.65,189.0,1878,0
29,2021-12-17T11:40:00+0530,189.0,189.0,188.55,188.7,3987,0
30,2021-12-17T11:45:00+0530,188.7,188.9,188.1,188.5,5985,0
31,2021-12-17T11:50:00+0530,188.5,189.25,188.45,189.0,1786,0
32,2021-12-17T11:55:00+0530,189.0,189.5,189.0,189.3,525,0
