,timestamp,open,high,low,close,volume,oi
0,2021-12-17T09:15:00+0530,78.55,78.95,78.1,78.6,187459,0
1,2021-12-17T09:20:00+0530,78.55,78.65,78.15,78.35,101114,0
2,2021-12-17T09:25:00+0530,78.35,78.4,77.7,77.95,117708,0
3,2021-12-17T09:30:00+0530,77.85,78.2,77.65,77.95,82635,0
4,2021-12-17T09:35:00+0530,78.1,78.15,77.8,77.9,41918,0
5,2021-12-17T09:40:00+0530,77.9,77.9,77.6,77.7,56902,0
6,2021-12-17T09:45:00+0530,77.7,77.7,77.5,77.6,46425,0
7,2021-12-17T09:50:00+0530,77.6,77.65,76.85,76.85,125453,0
8,2021-12-17T09:55:00+0530,76.85,77.1,76.4,76.55,115958,0
9,2021-12-17T10:00:00+0530,76.55,76.95,76.4,76.4,115547,0
10,2021-12-17T10:05:00+0530,76.45,77.0,76.4,76.8,57636,0
11,2021-12-17T10:10:00+0530,76.8,77.25,76.7,77.25,86187,0
12,2021-12-17T10:15:00+0530,77.2,77.25,76.3,76.6,116297,0
13,2021-12-17T10:20:00+0530,76.55,76.9,76.35,76.65,82488,0
14,2021-12-17T10:25:00+0530,76.7,77.3,76.6,76.9,148179,0
15,2021-12-17T10:30:00+0530,76.9,79.15,76.9,78.9,566181,0
16,2021-12-17T10:35:00+0530,78.6,79.05,77.4,77.65,484231,0
17,2021-12-17T10:40:00+0530,77.55,78.1,77.45,78.0,159712,0
18,2021-12-17T10:45:00+0530,78.0,78.1,77.75,77.8,54065,0
19,2021-12-17T10:50:00+0530,77.8,77.85,77.65,77.75,27443,0
20,2021-12-17T10:55:00+0530,77.8,77.9,77.65,77.85,39130,0
21,2021-12-17T11:00:00+0530,77.85,77.95,77.65,77.85,30203,0
22,2021-12-17T11:05:00+0530,77.85,78.15,77.85,77.85,50405,0
23,2021-12-17T11:10:00+0530,77.85,77.95,77.65,77.65,27554,0
24,2021-12-17T11:15:00+0530,77.7,77.85,77.5,77.85,47362,0
25,2021-12-17T11:20:00+0530,77.85,78.15,77.8,78.0,73898,0
26,2021-12-17T11:25:00+0530,78.0,78.15,78.0,78.1,17498,0
27,2021-12-17T11:30:00+0530,78.1,78.2,77.8,77.9,20949,0
28,2021-12-17T11:35:00+0530,77.85,78.0,77.75,77.75,12959,0
29,2021-12-17T11:40:00+0530,77.75,77.85,77.7,77.85,19938,0
30,2021-12-17T11:45:00+0530,77.85,77.85,77.55,77.7,29596,0
31,2021-12-17T11:50:00+0530,77.75,77.9,77.65,77.85,12212,0
32,2021-12-17T11:55:00+0530,77.85,77.9,77.8,77.8,15834,0
33,2021-12-17T12:00:00+0530,77.8,77.9,77.65,77.65,26991,0
34,2021-12-17T12:05:00+0530,77.65,77.75,77.6,77.65,10537,0
35,2021-12-17T12:10:00+0530,77.65,77.85,77.65,77.8,13455,0
36,2021-12-17T12:15:00+0530,77.8,77.8,77.7,77.8,4719,0
37,2021-12-17T12:20:00+0530,77.8,77.85,77.75,77.75,7229,0
38,2021-12-17T12:25:00+0530,77.75,77.85,77.7,77.8,11967,0
39,2021-12-17T12:30:00+0530,77.8,78.0,77.75,77.75,19836,0
40,2021-12-17T12:35:00+0530,77.75,77.9,77.7,77.7,13093,0
41,2021-12-17T12:40:00+0530,77.7,77.9,77.65,77.75,12407,0
42,2021-12-17T12:45:00+0530,77.75,77.9,77.7,77.7,8578,0
43,2021-12-17T12:50:00+0530,77.7,78.05,77.7,77.9,34710,0
44,2021-12-17T12:55:00+0530,77.9,78.0,77.8,77.95,14518,0
45,2021-12-17T13:00:00+0530,77.95,77.95,77.85,77.95,14669,0
46,2021-12-17T13:05:00+0530,77.95,77.95,77.65,77.7,27310,0
47,2021-12-17T13:10:00+0530,77.7,77.8,77.65,77.75,6440,0
48,2021-12-17T13:15:00+0530,77.75,77.9,77.7,77.85,12876,0
49,2021-12-17T13:20:00+0530,77.85,77.9,77.8,77.85,9817,0
50,2021-12-17T13:25:00+0530,77.85,77.85,77.8,77.85,4419,0
51,2021-12-17T13:30:00+0530,77.85,77.9,77.65,77.7,24187,0
52,2021-12-17T13:35:00+0530,77.7,77.95,77.7,77.7,24829,0
53,2021-12-17T13:40:00+0530,77.7,77.75,77.65,77.7,4233,0
54,2021-12-17T13:45:00+0530,77.7,77.8,77.65,77.75,8308,0
55,2021-12-17T13:50:00+0530,77.75,77.75,77.55,77.55,34346,0
56,2021-12-17T13:55:00+0530,77.55,78.1,77.55,78.0,44432,0
57,2021-12-17T14:00:00+0530,78.05,78.05,77.9,78.05,19333,0
58,2021-12-17T14:05:00+0530,78.05,78.6,77.9,78.0,110255,0
59,2021-12-17T14:10:00+0530,78.0,78.05,77.65,77.75,58318,0
60,2021-12-17T14:15:00+0530,77.75,77.75,77.35,77.45,42305,0
61,2021-12-17T14:20:00+0530,77.45,77.55,77.35,77.4,20457,0
62,2021-12-17T14:25:00+0530,77.4,77.55,77.35,77.5,18747,0
63,2021-12-17T14:30:00+0530,77.5,77.6,77.4,77.5,18116,0
64,2021-12-17T14:35:00+0530,77.5,77.55,77.35,77.4,25252,0
65,2021-12-17T14:40:00+0530,77.4,77.45,77.05,77.15,48448,0
66,2021-12-17T14:45:00+0530,77.15,77.3,76.8,77.3,64428,0
67,2021-12-17T14:50:00+0530,77.3,77.35,77.1,77.1,20668,0
68,2021-12-17T14:55:00+0530,77.1,77.15,76.95,77.0,30730,0
69,2021-12-17T15:00:00+0530,77.0,77.4,77.0,77.15,60205,0
70,2021-12-17T15:05:00+0530,77.15,77.25,76.7,76.7,75609,0
71,2021-12-17T15:10:00+0530,76.8,77.0,76.75,76.9,36793,0
72,2021-12-17T15:15:00+0530,76.95,76.95,76.55,76.6,69866,0
73,2021-12-17T15:20:00+0530,76.6,76.85,76.45,76.75,82352,0
74,2021-12-17T15:25:00+0530,76.6,76.85,76.6,76.8,79656,0
