,timestamp,open,high,low,close,volume,oi
0,2022-07-28T09:15:00+0530,68.5,68.7,68.45,68.7,45971,0
1,2022-07-28T09:20:00+0530,68.7,68.75,68.3,68.45,33010,0
2,2022-07-28T09:25:00+0530,68.35,68.5,68.25,68.5,16168,0
3,2022-07-28T09:30:00+0530,68.4,68.5,68.25,68.25,9099,0
4,2022-07-28T09:35:00+0530,68.25,68.45,68.25,68.35,3222,0
5,2022-07-28T09:40:00+0530,68.35,68.65,68.3,68.5,21380,0
6,2022-07-28T09:45:00+0530,68.5,68.5,68.45,68.45,9450,0
7,2022-07-28T09:50:00+0530,68.45,68.5,68.4,68.5,3479,0
8,2022-07-28T09:55:00+0530,68.5,68.65,68.5,68.5,15076,0
9,2022-07-28T10:00:00+0530,68.5,68.6,68.5,68.6,15133,0
10,2022-07-28T10:05:00+0530,68.6,68.6,68.35,68.4,7704,0
11,2022-07-28T10:10:00+0530,68.4,68.6,68.4,68.55,7345,0
12,2022-07-28T10:15:00+0530,68.55,68.55,68.45,68.55,6037,0
13,2022-07-28T10:20:00+0530,68.55,68.55,68.45,68.5,2351,0
14,2022-07-28T10:25:00+0530,68.5,68.55,68.4,68.55,4446,0
15,2022-07-28T10:30:00+0530,68.55,68.55,68.4,68.5,5848,0
16,2022-07-28T10:35:00+0530,68.5,68.55,68.5,68.55,2744,0
17,2022-07-28T10:40:00+0530,68.55,68.55,68.45,68.5,1368,0
18,2022-07-28T10:45:00+0530,68.5,68.6,68.45,68.5,5777,0
19,2022-07-28T10:50:00+0530,68.55,68.6,68.55,68.55,1099,0
20,2022-07-28T10:55:00+0530,68.55,68.65,68.5,68.6,6267,0
21,2022-07-28T11:00:00+0530,68.6,68.75,68.6,68.65,10676,0
22,2022-07-28T11:05:00+0530,68.7,68.75,68.6,68.7,1564,0
23,2022-07-28T11:10:00+0530,68.7,68.7,68.6,68.7,1806,0
24,2022-07-28T11:15:00+0530,68.7,68.75,68.6,68.65,12658,0
25,2022-07-28T11:20:00+0530,68.65,68.7,68.45,68.5,9491,0
26,2022-07-28T11:25:00+0530,68.5,68.75,68.5,68.65,13085,0
27,2022-07-28T11:30:00+0530,68.65,68.65,68.55,68.65,1365,0
28,2022-07-28T11:35:00+0530,68.65,68.7,68.65,68.7,3879,0
29,2022-07-28T11:40:00+0530,68.7,68.7,68.55,68.7,865,0
30,2022-07-28T11:45:00+0530,68.7,68.7,68.55,68.55,4668,0
31,2022-07-28T11:50:00+0530,68.55,68.7,68.55,68.65,2232,0
32,2022-07-28T11:55:00+0530,68.65,68.7,68.55,68.55,1469,0
33,2022-07-28T12:00:00+0530,68.55,68.7,68.55,68.7,3218,0
34,2022-07-28T12:05:00+0530,68.6,68.75,68.6,68.6,1742,0
35,2022-07-28T12:10:00+0530,68.6,68.7,68.6,68.65,595,0
36,2022-07-28T12:15:00+0530,68.65,68.7,68.65,68.7,321,0
37,2022-07-28T12:20:00+0530,68.7,68.7,68.65,68.65,1826,0
38,2022-07-28T12:25:00+0530,68.65,68.7,68.6,68.7,3866,0
39,2022-07-28T12:30:00+0530,68.7,68.7,68.6,68.7,2152,0
40,2022-07-28T12:35:00+0530,68.7,68.7,68.6,68.65,688,0
41,2022-07-28T12:40:00+0530,68.65,68.7,68.6,68.7,2135,0
42,2022-07-28T12:45:00+0530,68.7,68.7,68.6,68.65,931,0
