,timestamp,open,high,low,close,volume,oi
0,2022-07-28T09:15:00+0530,108.05,108.75,108.05,108.45,562110,0
1,2022-07-28T09:20:00+0530,108.5,108.55,108.1,108.1,260564,0
2,2022-07-28T09:25:00+0530,108.15,108.4,108.05,108.1,160859,0
3,2022-07-28T09:30:00+0530,108.1,108.5,108.1,108.45,210834,0
4,2022-07-28T09:35:00+0530,108.4,108.45,108.25,108.35,198532,0
5,2022-07-28T09:40:00+0530,108.4,108.7,108.25,108.55,341886,0
6,2022-07-28T09:45:00+0530,108.55,108.8,108.4,108.7,404955,0
7,2022-07-28T09:50:00+0530,108.8,108.9,108.6,108.6,333390,0
8,2022-07-28T09:55:00+0530,108.6,108.65,108.2,108.2,279671,0
9,2022-07-28T10:00:00+0530,108.2,108.65,108.2,108.55,148583,0
10,2022-07-28T10:05:00+0530,108.55,108.8,108.4,108.6,175989,0
11,2022-07-28T10:10:00+0530,108.6,108.65,108.5,108.55,116850,0
12,2022-07-28T10:15:00+0530,108.55,108.75,108.3,108.7,232967,0
13,2022-07-28T10:20:00+0530,108.7,108.7,108.5,108.6,94504,0
14,2022-07-28T10:25:00+0530,108.6,108.7,108.55,108.65,82310,0
15,2022-07-28T10:30:00+0530,108.65,108.75,108.6,108.7,112680,0
16,2022-07-28T10:35:00+0530,108.7,108.7,108.55,108.6,68267,0
17,2022-07-28T10:40:00+0530,108.6,108.7,108.55,108.6,37008,0
18,2022-07-28T10:45:00+0530,108.6,108.65,108.5,108.55,42629,0
19,2022-07-28T10:50:00+0530,108.55,108.65,108.55,108.6,55128,0
20,2022-07-28T10:55:00+0530,108.65,108.9,108.65,108.85,244154,0
21,2022-07-28T11:00:00+0530,108.85,109.1,108.85,109.0,612532,0
22,2022-07-28T11:05:00+0530,109.0,109.25,108.9,109.15,243998,0
23,2022-07-28T11:10:00+0530,109.2,109.25,108.9,108.95,195510,0
24,2022-07-28T11:15:00+0530,108.95,109.0,108.65,108.7,160666,0
25,2022-07-28T11:20:00+0530,108.7,108.75,108.4,108.5,180412,0
26,2022-07-28T11:25:00+0530,108.5,108.6,108.4,108.4,126620,0
27,2022-07-28T11:30:00+0530,108.4,108.55,108.35,108.35,146505,0
28,2022-07-28T11:35:00+0530,108.45,108.5,108.3,108.4,88574,0
29,2022-07-28T11:40:00+0530,108.4,108.45,108.25,108.3,93773,0
30,2022-07-28T11:45:00+0530,108.3,108.3,108.0,108.0,453566,0
31,2022-07-28T11:50:00+0530,108.05,108.2,108.0,108.2,92996,0
32,2022-07-28T11:55:00+0530,108.2,108.2,107.85,107.85,159191,0
33,2022-07-28T12:00:00+0530,107.85,108.0,107.5,107.65,307926,0
34,2022-07-28T12:05:00+0530,107.5,107.75,107.5,107.7,127995,0
35,2022-07-28T12:10:00+0530,107.75,107.8,107.6,107.7,153872,0
36,2022-07-28T12:15:00+0530,107.7,107.7,107.15,107.3,398391,0
37,2022-07-28T12:20:00+0530,107.3,107.55,107.15,107.45,300431,0
38,2022-07-28T12:25:00+0530,107.45,107.55,107.35,107.35,70977,0
39,2022-07-28T12:30:00+0530,107.4,107.65,107.35,107.6,93659,0
40,2022-07-28T12:35:00+0530,107.6,107.6,107.2,107.45,228751,0
41,2022-07-28T12:40:00+0530,107.55,107.55,107.25,107.4,50817,0
42,2022-07-28T12:45:00+0530,107.4,107.5,107.0,107.1,258485,0
43,2022-07-28T12:50:00+0530,107.05,107.25,107.05,107.1,99230,0
44,2022-07-28T12:55:00+0530,107.1,107.2,106.7,106.8,339895,0
45,2022-07-28T13:00:00+0530,106.75,106.8,106.5,106.65,168286,0
46,2022-07-28T13:05:00+0530,106.6,107.25,106.6,107.2,228171,0
47,2022-07-28T13:10:00+0530,107.2,107.35,107.1,107.25,109005,0
48,2022-07-28T13:15:00+0530,107.3,107.35,106.95,106.95,121384,0
49,2022-07-28T13:20:00+0530,107.0,107.3,107.0,107.3,161674,0
50,2022-07-28T13:25:00+0530,107.3,107.3,107.1,107.15,72002,0
51,2022-07-28T13:30:00+0530,107.15,107.25,107.05,107.1,68224,0
52,2022-07-28T13:35:00+0530,107.1,107.2,107.05,107.1,66121,0
53,2022-07-28T13:40:00+0530,107.15,107.25,107.1,107.15,26280,0
54,2022-07-28T13:45:00+0530,107.15,107.25,107.15,107.25,66845,0
55,2022-07-28T13:50:00+0530,107.2,107.25,107.05,107.05,59978,0
56,2022-07-28T13:55:00+0530,107.05,107.15,107.0,107.05,61419,0
57,2022-07-28T14:00:00+0530,107.15,107.2,106.85,106.9,87986,0
58,2022-07-28T14:05:00+0530,106.9,107.0,106.75,106.95,79204,0
59,2022-07-28T14:10:00+0530,106.95,107.05,106.8,106.95,84693,0
60,2022-07-28T14:15:00+0530,106.95,107.25,106.95,107.1,156111,0
61,2022-07-28T14:20:00+0530,107.1,107.3,107.05,107.3,98380,0
62,2022-07-28T14:25:00+0530,107.3,107.4,107.25,107.4,98284,0
63,2022-07-28T14:30:00+0530,107.4,107.4,107.0,107.05,105354,0
64,2022-07-28T14:35:00+0530,107.15,107.2,107.0,107.1,107171,0
65,2022-07-28T14:40:00+0530,107.1,107.15,106.95,107.0,96965,0
66,2022-07-28T14:45:00+0530,107.0,107.2,106.9,107.2,103282,0
67,2022-07-28T14:50:00+0530,107.15,107.35,107.05,107.3,158219,0
68,2022-07-28T14:55:00+0530,107.3,107.35,107.2,107.3,104155,0
69,2022-07-28T15:00:00+0530,107.25,107.5,107.1,107.25,353839,0
70,2022-07-28T15:05:00+0530,107.3,107.45,107.2,107.35,142397,0
71,2022-07-28T15:10:00+0530,107.4,107.45,107.2,107.2,175288,0
72,2022-07-28T15:15:00+0530,107.2,107.3,107.1,107.25,269473,0
73,2022-07-28T15:20:00+0530,107.2,107.35,107.2,107.25,279972,0
74,2022-07-28T15:25:00+0530,107.25,107.3,107.05,107.15,216640,0
