,timestamp,open,high,low,close,volume,oi
0,2021-12-17T09:15:00+0530,115.95,116.0,115.0,115.05,341621,0
1,2021-12-17T09:20:00+0530,115.0,115.4,114.9,115.1,500898,0
2,2021-12-17T09:25:00+0530,115.15,115.2,114.9,114.95,305838,0
3,2021-12-17T09:30:00+0530,115.0,115.05,114.8,115.05,208200,0
4,2021-12-17T09:35:00+0530,115.05,115.1,114.85,114.85,171727,0
5,2021-12-17T09:40:00+0530,114.85,114.95,114.5,114.6,486462,0
6,2021-12-17T09:45:00+0530,114.6,114.7,114.5,114.6,173701,0
7,2021-12-17T09:50:00+0530,114.6,114.65,114.3,114.35,247164,0
8,2021-12-17T09:55:00+0530,114.3,114.35,113.9,113.9,449620,0
9,2021-12-17T10:00:00+0530,113.9,114.15,113.8,113.85,299110,0
10,2021-12-17T10:05:00+0530,113.85,114.05,113.8,113.9,200223,0
11,2021-12-17T10:10:00+0530,113.9,114.1,113.7,113.7,181671,0
12,2021-12-17T10:15:00+0530,113.7,113.7,113.3,113.45,273948,0
13,2021-12-17T10:20:00+0530,113.5,113.5,113.3,113.5,178002,0
14,2021-12-17T10:25:00+0530,113.5,113.6,113.3,113.45,144613,0
15,2021-12-17T10:30:00+0530,113.5,113.5,113.2,113.25,146820,0
16,2021-12-17T10:35:00+0530,113.15,113.15,112.6,112.65,324895,0
17,2021-12-17T10:40:00+0530,112.6,112.8,112.55,112.8,184931,0
18,2021-12-17T10:45:00+0530,112.8,113.0,112.65,112.8,119463,0
19,2021-12-17T10:50:00+0530,112.8,112.9,112.6,112.65,90824,0
20,2021-12-17T10:55:00+0530,112.65,112.9,112.6,112.85,133003,0
21,2021-12-17T11:00:00+0530,112.85,113.0,112.75,112.9,95704,0
22,2021-12-17T11:05:00+0530,112.9,113.0,112.8,112.85,70388,0
23,2021-12-17T11:10:00+0530,112.9,113.0,112.8,112.85,80167,0
24,2021-12-17T11:15:00+0530,112.9,112.95,112.75,112.8,44068,0
25,2021-12-17T11:20:00+0530,112.75,112.85,112.65,112.8,86878,0
26,2021-12-17T11:25:00+0530,112.75,112.95,112.75,112.95,44652,0
27,2021-12-17T11:30:00+0530,112.9,113.0,112.8,112.9,59721,0
28,2021-12-17T11:35:00+0530,112.9,113.0,112.8,112.85,47240,0
29,2021-12-17T11:40:00+0530,112.9,112.9,112.7,112.7,50993,0
30,2021-12-17T11:45:00+0530,112.8,112.85,112.7,112.8,62499,0
31,2021-12-17T11:50:00+0530,112.8,112.95,112.7,112.95,35357,0
32,2021-12-17T11:55:00+0530,112.9,113.0,112.85,112.9,52229,0
33,2021-12-17T12:00:00+0530,112.9,112.95,112.8,112.9,32058,0
34,2021-12-17T12:05:00+0530,112.9,112.9,112.6,112.65,70803,0
35,2021-12-17T12:10:00+0530,112.65,112.8,112.6,112.75,50966,0
36,2021-12-17T12:15:00+0530,112.75,112.9,112.7,112.9,40988,0
37,2021-12-17T12:20:00+0530,112.9,112.95,112.75,112.8,37565,0
38,2021-12-17T12:25:00+0530,112.85,113.0,112.8,112.95,36363,0
39,2021-12-17T12:30:00+0530,112.9,112.95,112.75,112.8,45721,0
40,2021-12-17T12:35:00+0530,112.8,112.9,112.7,112.8,48911,0
41,2021-12-17T12:40:00+0530,112.75,112.8,112.35,112.4,224005,0
42,2021-12-17T12:45:00+0530,112.4,112.7,112.35,112.6,66073,0
43,2021-12-17T12:50:00+0530,112.65,112.95,112.6,112.9,86788,0
44,2021-12-17T12:55:00+0530,112.9,113.0,112.8,113.0,45596,0
45,2021-12-17T13:00:00+0530,112.9,113.0,112.8,112.85,35617,0
46,2021-12-17T13:05:00+0530,112.95,112.95,112.85,112.9,29867,0
47,2021-12-17T13:10:00+0530,112.85,113.0,112.85,112.85,76913,0
48,2021-12-17T13:15:00+0530,112.95,112.95,112.75,112.85,70707,0
49,2021-12-17T13:20:00+0530,112.9,112.95,112.8,112.9,48476,0
50,2021-12-17T13:25:00+0530,112.9,112.9,112.8,112.9,55004,0
51,2021-12-17T13:30:00+0530,112.85,113.0,112.85,112.95,56918,0
52,2021-12-17T13:35:00+0530,113.0,113.0,112.8,112.9,126625,0
53,2021-12-17T13:40:00+0530,112.95,113.0,112.85,112.95,38979,0
54,2021-12-17T13:45:00+0530,112.9,113.0,112.75,113.0,74798,0
55,2021-12-17T13:50:00+0530,113.0,113.0,112.9,112.9,39775,0
56,2021-12-17T13:55:00+0530,112.95,113.1,112.9,113.05,62997,0
57,2021-12-17T14:00:00+0530,113.0,113.1,112.85,112.85,73696,0
58,2021-12-17T14:05:00+0530,112.9,113.0,112.85,112.85,76714,0
59,2021-12-17T14:10:00+0530,112.9,112.9,112.8,112.85,38689,0
