,timestamp,open,high,low,close,volume,oi
0,2022-07-28T09:15:00+0530,57.0,57.6,56.55,56.55,434661,0
1,2022-07-28T09:20:00+0530,56.65,56.75,56.3,56.5,265236,0
2,2022-07-28T09:25:00+0530,56.5,57.85,56.5,57.7,704077,0
3,2022-07-28T09:30:00+0530,57.7,57.75,57.15,57.3,177078,0
4,2022-07-28T09:35:00+0530,57.3,57.4,57.1,57.1,114467,0
5,2022-07-28T09:40:00+0530,57.15,57.15,56.9,56.95,92520,0
6,2022-07-28T09:45:00+0530,56.9,57.2,56.65,57.15,146165,0
7,2022-07-28T09:50:00+0530,57.1,57.2,56.95,57.1,76243,0
8,2022-07-28T09:55:00+0530,57.1,57.2,57.05,57.1,33665,0
9,2022-07-28T10:00:00+0530,57.15,57.5,57.1,57.25,267807,0
10,2022-07-28T10:05:00+0530,57.25,57.6,57.1,57.45,129230,0
11,2022-07-28T10:10:00+0530,57.45,57.65,57.3,57.6,107244,0
12,2022-07-28T10:15:00+0530,57.6,57.75,57.5,57.7,98188,0
13,2022-07-28T10:20:00+0530,57.7,58.1,57.7,57.8,316448,0
14,2022-07-28T10:25:00+0530,57.8,58.1,57.8,57.9,124414,0
15,2022-07-28T10:30:00+0530,57.9,58.15,57.85,58.15,100099,0
16,2022-07-28T10:35:00+0530,58.15,58.15,57.95,57.95,65364,0
17,2022-07-28T10:40:00+0530,58.0,58.0,57.8,57.9,94396,0
18,2022-07-28T10:45:00+0530,57.9,58.05,57.9,57.95,41446,0
19,2022-07-28T10:50:00+0530,57.95,58.0,57.9,57.9,30929,0
20,2022-07-28T10:55:00+0530,57.9,57.95,57.8,57.85,27426,0
21,2022-07-28T11:00:00+0530,57.85,57.9,57.8,57.8,47064,0
22,2022-07-28T11:05:00+0530,57.8,57.95,57.8,57.9,28766,0
23,2022-07-28T11:10:00+0530,57.9,58.1,57.9,58.0,149317,0
24,2022-07-28T11:15:00+0530,57.95,58.05,57.5,57.5,155390,0
25,2022-07-28T11:20:00+0530,57.5,57.55,57.3,57.4,121707,0
26,2022-07-28T11:25:00+0530,57.4,57.7,57.1,57.45,195581,0
27,2022-07-28T11:30:00+0530,57.45,57.7,57.45,57.55,59438,0
28,2022-07-28T11:35:00+0530,57.55,57.75,57.55,57.7,34633,0
29,2022-07-28T11:40:00+0530,57.7,57.7,57.6,57.65,18558,0
30,2022-07-28T11:45:00+0530,57.65,57.7,57.5,57.55,45563,0
31,2022-07-28T11:50:00+0530,57.55,57.6,57.45,57.6,30334,0
32,2022-07-28T11:55:00+0530,57.6,57.65,57.5,57.6,81130,0
33,2022-07-28T12:00:00+0530,57.6,57.65,57.5,57.6,44272,0
34,2022-07-28T12:05:00+0530,57.6,57.7,57.5,57.65,49456,0
35,2022-07-28T12:10:00+0530,57.65,57.7,57.55,57.7,47902,0
36,2022-07-28T12:15:00+0530,57.7,57.85,57.65,57.8,43513,0
37,2022-07-28T12:20:00+0530,57.8,57.85,57.75,57.85,32257,0
38,2022-07-28T12:25:00+0530,57.85,57.85,57.75,57.85,24324,0
39,2022-07-28T12:30:00+0530,57.85,57.85,57.65,57.8,31535,0
40,2022-07-28T12:35:00+0530,57.8,57.85,57.7,57.85,23324,0
41,2022-07-28T12:40:00+0530,57.85,57.85,57.7,57.8,38445,0
42,2022-07-28T12:45:00+0530,57.8,57.9,57.75,57.9,26891,0
43,2022-07-28T12:50:00+0530,57.9,57.95,57.8,57.9,19005,0
44,2022-07-28T12:55:00+0530,57.9,57.9,57.75,57.85,23345,0
45,2022-07-28T13:00:00+0530,57.85,57.85,57.55,57.7,48204,0
46,2022-07-28T13:05:00+0530,57.7,57.9,57.65,57.9,31968,0
47,2022-07-28T13:10:00+0530,57.9,57.9,57.75,57.85,27379,0
48,2022-07-28T13:15:00+0530,57.85,57.95,57.75,57.75,52330,0
49,2022-07-28T13:20:00+0530,57.75,57.85,57.65,57.8,46584,0
50,2022-07-28T13:25:00+0530,57.8,57.9,57.8,57.8,23002,0
51,2022-07-28T13:30:00+0530,57.8,57.85,57.75,57.8,20803,0
52,2022-07-28T13:35:00+0530,57.8,57.8,57.7,57.75,16867,0
53,2022-07-28T13:40:00+0530,57.75,57.8,57.7,57.8,31401,0
54,2022-07-28T13:45:00+0530,57.8,57.8,57.7,57.8,23723,0
55,2022-07-28T13:50:00+0530,57.8,57.9,57.8,57.9,23458,0
56,2022-07-28T13:55:00+0530,57.9,57.9,57.75,57.9,46305,0
57,2022-07-28T14:00:00+0530,57.9,57.9,57.6,57.8,60837,0
58,2022-07-28T14:05:00+0530,57.8,57.85,57.7,57.85,36579,0
59,2022-07-28T14:10:00+0530,57.85,57.9,57.75,57.9,32575,0
60,2022-07-28T14:15:00+0530,57.9,57.9,57.8,57.9,33793,0
61,2022-07-28T14:20:00+0530,57.9,57.9,57.8,57.85,19698,0
62,2022-07-28T14:25:00+0530,57.9,57.9,57.8,57.85,38418,0
63,2022-07-28T14:30:00+0530,57.85,57.85,57.4,57.6,79579,0
64,2022-07-28T14:35:00+0530,57.6,57.65,57.5,57.65,38366,0
65,2022-07-28T14:40:00+0530,57.65,57.7,57.6,57.6,47859,0
66,2022-07-28T14:45:00+0530,57.6,57.95,57.5,57.95,291226,0
67,2022-07-28T14:50:00+0530,57.95,57.95,57.6,57.85,133957,0
68,2022-07-28T14:55:00+0530,57.9,58.0,57.8,58.0,97974,0
69,2022-07-28T15:00:00+0530,58.0,58.0,57.8,57.8,47842,0
70,2022-07-28T15:05:00+0530,57.8,58.0,57.8,58.0,89746,0
71,2022-07-28T15:10:00+0530,57.95,58.0,57.95,57.95,129804,0
72,2022-07-28T15:15:00+0530,57.95,58.2,57.8,57.9,334888,0
73,2022-07-28T15:20:00+0530,57.9,58.0,57.65,57.75,155970,0
74,2022-07-28T15:25:00+0530,57.75,57.8,57.55,57.65,79578,0
