,timestamp,open,high,low,close,volume,oi
0,2022-07-28T09:15:00+0530,47.3,47.3,46.4,46.95,56179,0
1,2022-07-28T09:20:00+0530,46.95,47.0,46.7,46.7,9084,0
2,2022-07-28T09:25:00+0530,46.7,46.8,46.65,46.7,20001,0
3,2022-07-28T09:30:00+0530,46.7,46.7,46.6,46.6,3141,0
4,2022-07-28T09:35:00+0530,46.6,46.9,46.6,46.85,8122,0
5,2022-07-28T09:40:00+0530,46.85,47.0,46.8,47.0,13536,0
6,2022-07-28T09:45:00+0530,47.05,47.05,46.9,46.9,6389,0
7,2022-07-28T09:50:00+0530,46.9,47.0,46.85,46.95,3301,0
8,2022-07-28T09:55:00+0530,46.95,47.0,46.9,46.95,2804,0
9,2022-07-28T10:00:00+0530,46.95,47.0,46.9,46.95,9234,0
10,2022-07-28T10:05:00+0530,46.95,47.0,46.9,46.95,3135,0
11,2022-07-28T10:10:00+0530,46.95,46.95,46.9,46.9,4129,0
12,2022-07-28T10:15:00+0530,46.9,47.0,46.9,46.95,12338,0
13,2022-07-28T10:20:00+0530,46.95,46.95,46.85,46.9,10726,0
14,2022-07-28T10:25:00+0530,46.9,46.95,46.8,46.8,3890,0
15,2022-07-28T10:30:00+0530,46.8,47.0,46.8,46.95,8922,0
16,2022-07-28T10:35:00+0530,46.95,47.1,46.8,47.1,24331,0
17,2022-07-28T10:40:00+0530,47.1,47.1,46.95,46.95,7895,0
18,2022-07-28T10:45:00+0530,46.95,47.15,46.95,47.0,6155,0
19,2022-07-28T10:50:00+0530,47.0,47.15,47.0,47.1,2220,0
20,2022-07-28T10:55:00+0530,47.1,47.1,47.0,47.0,4033,0
21,2022-07-28T11:00:00+0530,47.0,47.05,46.9,47.0,4113,0
22,2022-07-28T11:05:00+0530,47.0,47.1,47.0,47.0,2786,0
23,2022-07-28T11:10:00+0530,47.0,47.05,46.95,47.0,6124,0
24,2022-07-28T11:15:00+0530,47.0,47.1,47.0,47.0,2316,0
25,2022-07-28T11:20:00+0530,47.0,47.1,47.0,47.0,4428,0
26,2022-07-28T11:25:00+0530,47.0,47.0,46.9,46.9,29310,0
27,2022-07-28T11:30:00+0530,46.9,46.9,46.8,46.8,9656,0
28,2022-07-28T11:35:00+0530,46.8,46.9,46.65,46.7,10269,0
29,2022-07-28T11:40:00+0530,46.7,46.8,46.7,46.8,13691,0
30,2022-07-28T11:45:00+0530,46.8,46.95,46.75,46.95,29791,0
31,2022-07-28T11:50:00+0530,46.95,46.95,46.85,46.9,2636,0
32,2022-07-28T11:55:00+0530,46.9,46.95,46.9,46.9,541,0
33,2022-07-28T12:00:00+0530,46.9,46.95,46.8,46.9,2421,0
34,2022-07-28T12:05:00+0530,46.9,46.95,46.75,46.75,6467,0
35,2022-07-28T12:10:00+0530,46.75,46.95,46.75,46.9,2535,0
36,2022-07-28T12:15:00+0530,46.9,46.95,46.8,46.9,8435,0
37,2022-07-28T12:20:00+0530,46.9,47.0,46.9,46.9,1696,0
38,2022-07-28T12:25:00+0530,46.9,47.0,46.9,46.95,1696,0
39,2022-07-28T12:30:00+0530,47.0,47.0,46.85,46.9,4294,0
40,2022-07-28T12:35:00+0530,46.9,46.95,46.85,46.95,3159,0
41,2022-07-28T12:40:00+0530,46.95,47.0,46.9,46.9,6267,0
42,2022-07-28T12:45:00+0530,46.9,47.0,46.9,46.95,2206,0
43,2022-07-28T12:50:00+0530,46.95,47.05,46.95,46.95,3703,0
44,2022-07-28T12:55:00+0530,46.95,47.0,46.9,47.0,2539,0
45,2022-07-28T13:00:00+0530,47.0,47.0,46.9,46.9,9039,0
46,2022-07-28T13:05:00+0530,46.9,47.0,46.9,46.95,5875,0
47,2022-07-28T13:10:00+0530,46.95,47.0,46.9,47.0,4287,0
48,2022-07-28T13:15:00+0530,47.0,47.0,46.9,47.0,676,0
49,2022-07-28T13:20:00+0530,47.0,47.0,46.9,46.9,2104,0
50,2022-07-28T13:25:00+0530,46.9,47.0,46.9,46.9,1263,0
51,2022-07-28T13:30:00+0530,46.9,47.0,46.85,46.9,4022,0
52,2022-07-28T13:35:00+0530,46.9,47.0,46.9,47.0,2587,0
53,2022-07-28T13:40:00+0530,47.0,47.0,46.85,46.9,3085,0
54,2022-07-28T13:45:00+0530,46.9,47.0,46.85,47.0,36087,0
55,2022-07-28T13:50:00+0530,47.0,47.0,46.95,47.0,856,0
56,2022-07-28T13:55:00+0530,47.0,47.05,46.95,47.05,7724,0
57,2022-07-28T14:00:00+0530,47.05,47.05,46.5,46.65,99518,0
58,2022-07-28T14:05:00+0530,46.65,46.7,46.55,46.65,5202,0
59,2022-07-28T14:10:00+0530,46.65,46.7,46.6,46.6,12302,0
60,2022-07-28T14:15:00+0530,46.55,46.6,46.3,46.45,25934,0
61,2022-07-28T14:20:00+0530,46.45,46.5,46.4,46.4,10365,0
62,2022-07-28T14:25:00+0530,46.4,46.5,46.4,46.5,1109,0
63,2022-07-28T14:30:00+0530,46.5,46.7,46.5,46.65,15038,0
64,2022-07-28T14:35:00+0530,46.65,46.65,46.15,46.3,35295,0
65,2022-07-28T14:40:00+0530,46.3,46.35,46.1,46.1,13339,0
66,2022-07-28T14:45:00+0530,46.1,46.3,46.1,46.2,12275,0
67,2022-07-28T14:50:00+0530,46.2,46.25,46.2,46.25,819,0
68,2022-07-28T14:55:00+0530,46.25,46.3,46.2,46.3,9030,0
69,2022-07-28T15:00:00+0530,46.35,46.35,46.25,46.3,1842,0
70,2022-07-28T15:05:00+0530,46.3,46.3,46.25,46.25,3574,0
71,2022-07-28T15:10:00+0530,46.25,46.45,46.15,46.3,28476,0
72,2022-07-28T15:15:00+0530,46.35,46.4,46.2,46.3,16734,0
73,2022-07-28T15:20:00+0530,46.3,46.5,46.2,46.4,59839,0
74,2022-07-28T15:25:00+0530,46.4,46.85,46.4,46.55,26237,0
